timestamp_start,timestamp_end,server,ip_protocol,transport_protocol,download,upload,priority,average_speed,download_mbps,upload_mbps
2024-03-06 14:27:39,2024-03-06 14:27:40,131.173.23.81,v4,UDP,301818000,15080000,0,0,301.818,15.08
2024-03-06 14:27:40,2024-03-06 14:27:41,131.173.23.81,v4,UDP,173422000,14760000,0,0,173.422,14.76
2024-03-06 14:28:22,2024-03-06 14:28:23,131.173.23.81,v4,UDP,384067000,25878000,0,0,384.067,25.878
2024-03-06 14:28:23,2024-03-06 14:28:24,131.173.23.81,v4,UDP,349959000,29190000,0,0,349.959,29.19
2024-03-06 14:28:24,2024-03-06 14:28:25,131.173.23.81,v4,UDP,312836000,28719000,0,0,312.836,28.719
2024-03-06 14:28:25,2024-03-06 14:28:26,131.173.23.81,v4,UDP,314324000,28253000,0,0,314.324,28.253
2024-03-06 14:28:26,2024-03-06 14:28:27,131.173.23.81,v4,UDP,147607000,13610000,0,0,147.607,13.61
2024-03-06 14:28:27,2024-03-06 14:28:28,131.173.23.81,v4,UDP,177520000,8213000,0,0,177.52,8.213
2024-03-06 14:28:28,2024-03-06 14:28:29,131.173.23.81,v4,UDP,126451000,8653000,0,0,126.451,8.653
2024-03-06 14:28:29,2024-03-06 14:28:30,131.173.23.81,v4,UDP,97281000,10923000,0,0,97.281,10.923
2024-03-06 14:28:30,2024-03-06 14:28:31,131.173.23.81,v4,UDP,72644000,13438000,0,0,72.644,13.438
2024-03-06 14:28:31,2024-03-06 14:28:32,131.173.23.81,v4,UDP,139147000,10437000,0,0,139.147,10.437
2024-03-06 14:28:32,2024-03-06 14:28:33,131.173.23.81,v4,UDP,158919000,9047000,0,0,158.919,9.047
2024-03-06 14:28:33,2024-03-06 14:28:34,131.173.23.81,v4,UDP,172764000,8850000,0,0,172.764,8.85
2024-03-06 14:28:34,2024-03-06 14:28:35,131.173.23.81,v4,UDP,168407000,8978000,0,0,168.407,8.978
2024-03-06 14:28:35,2024-03-06 14:28:36,131.173.23.81,v4,UDP,193351000,8526000,0,0,193.351,8.526
2024-03-06 14:28:36,2024-03-06 14:28:37,131.173.23.81,v4,UDP,198856000,8839000,0,0,198.856,8.839
2024-03-07 06:31:37,2024-03-07 06:31:38,131.173.23.81,v4,UDP,,7911000,0,7.74794833037921,,7.911
2024-03-07 06:31:38,2024-03-07 06:31:39,131.173.23.81,v4,UDP,,5166000,0,7.74794833037921,,5.166
2024-03-07 06:31:39,2024-03-07 06:31:40,131.173.23.81,v4,UDP,,0,0,7.74794833037921,,0
2024-03-07 06:31:40,2024-03-07 06:31:41,131.173.23.81,v4,UDP,,0,0,7.74794833037921,,0
2024-03-07 06:31:41,2024-03-07 06:31:42,131.173.23.81,v4,UDP,,2342000,0,7.74794833037921,,2.342
2024-03-07 06:31:42,2024-03-07 06:31:43,131.173.23.81,v4,UDP,,16195000,0,7.74794833037921,,16.195
2024-03-07 06:31:43,2024-03-07 06:31:44,131.173.23.81,v4,UDP,,17758000,0,7.74794833037921,,17.758
2024-03-07 06:31:44,2024-03-07 06:31:45,131.173.23.81,v4,UDP,,16832000,0,7.74794833037921,,16.832
2024-03-07 06:31:45,2024-03-07 06:31:46,131.173.23.81,v4,UDP,,17862000,0,10.4019049935064,,17.862
2024-03-07 06:31:46,2024-03-07 06:31:47,131.173.23.81,v4,UDP,,17770000,0,13.0558616566336,,17.77
2024-03-07 06:31:47,2024-03-07 06:31:48,131.173.23.81,v4,UDP,,15384000,0,13.0558616566336,,15.384
2024-03-07 06:31:48,2024-03-07 06:31:49,131.173.23.81,v4,UDP,,12510000,0,13.0558616566336,,12.51
2024-03-07 06:31:49,2024-03-07 06:31:50,131.173.23.81,v4,UDP,,10519000,0,13.0558616566336,,10.519
2024-03-07 06:31:50,2024-03-07 06:31:51,131.173.23.81,v4,UDP,,13658000,0,13.0558616566336,,13.658
2024-03-07 06:31:51,2024-03-07 06:31:52,131.173.23.81,v4,UDP,,13113000,0,13.0558616566336,,13.113
2024-03-07 06:33:45,2024-03-07 06:33:46,131.173.23.81,v4,UDP,325322000,9892000,0,20.5976253032074,325.322,9.892
2024-03-07 06:33:46,2024-03-07 06:33:47,131.173.23.81,v4,UDP,276095000,6916000,0,26.7802705063449,276.095,6.916
2024-03-07 06:33:47,2024-03-07 06:33:48,131.173.23.81,v4,UDP,321366000,9279000,0,26.7802705063449,321.366,9.279
2024-03-07 06:33:48,2024-03-07 06:33:49,131.173.23.81,v4,UDP,335648000,8677000,0,26.7802705063449,335.648,8.677
2024-03-07 06:33:49,2024-03-07 06:33:50,131.173.23.81,v4,UDP,306498000,6441000,0,26.7802705063449,306.498,6.441
2024-03-07 06:33:50,2024-03-07 06:33:51,131.173.23.81,v4,UDP,350748000,9811000,0,26.7802705063449,350.748,9.811
2024-03-07 06:33:51,2024-03-07 06:33:52,131.173.23.81,v4,UDP,107267000,3104000,0,26.7802705063449,107.267,3.104
2024-03-07 06:33:52,2024-03-07 06:33:53,131.173.23.81,v4,UDP,89467000,5341000,0,26.7802705063449,89.467,5.341
2024-03-07 06:33:53,2024-03-07 06:33:54,131.173.23.81,v4,UDP,10759000,1506000,0,26.7802705063449,10.759,1.506
2024-03-07 06:33:54,2024-03-07 06:33:55,131.173.23.81,v4,UDP,3406000,452000,0,26.7802705063449,3.406,0.452
2024-03-07 06:33:55,2024-03-07 06:33:56,131.173.23.81,v4,UDP,33561000,1320000,0,26.7802705063449,33.561,1.32
2024-03-07 06:33:56,2024-03-07 06:33:57,131.173.23.81,v4,UDP,280270000,25719000,0,26.7802705063449,280.27,25.719
2024-03-07 06:33:57,2024-03-07 06:33:58,131.173.23.81,v4,UDP,286204000,24092000,0,26.7802705063449,286.204,24.092
2024-03-07 06:33:58,2024-03-07 06:33:59,131.173.23.81,v4,UDP,335966000,26970000,0,26.7802705063449,335.966,26.97
2024-03-07 06:33:59,2024-03-07 06:34:00,131.173.23.81,v4,UDP,241813000,24200000,0,26.7802705063449,241.813,24.2
2024-03-07 06:34:46,2024-03-07 06:34:47,131.173.23.81,v4,UDP,229327000,7228000,0,19.7554787965895,229.327,7.228
2024-03-07 06:34:47,2024-03-07 06:34:48,131.173.23.81,v4,UDP,240659000,10553000,0,19.7554787965895,240.659,10.553
2024-03-07 06:34:48,2024-03-07 06:34:49,131.173.23.81,v4,UDP,199278000,11920000,0,19.7554787965895,199.278,11.92
2024-03-07 06:34:49,2024-03-07 06:34:50,131.173.23.81,v4,UDP,195966000,12661000,0,19.7554787965895,195.966,12.661
2024-03-07 06:34:50,2024-03-07 06:34:51,131.173.23.81,v4,UDP,163629000,12314000,0,19.7554787965895,163.629,12.314
2024-03-07 06:34:51,2024-03-07 06:34:52,131.173.23.81,v4,UDP,235662000,10067000,0,19.7554787965895,235.662,10.067
2024-03-07 06:34:52,2024-03-07 06:34:53,131.173.23.81,v4,UDP,273344000,11132000,0,19.7554787965895,273.344,11.132
2024-03-07 06:34:53,2024-03-07 06:34:54,131.173.23.81,v4,UDP,260075000,12951000,0,19.7554787965895,260.075,12.951
2024-03-07 06:34:54,2024-03-07 06:34:55,131.173.23.81,v4,UDP,158584000,13380000,0,19.7554787965895,158.584,13.38
2024-03-07 06:34:55,2024-03-07 06:34:56,131.173.23.81,v4,UDP,195839000,13031000,0,19.7554787965895,195.839,13.031
2024-03-07 06:34:56,2024-03-07 06:34:57,131.173.23.81,v4,UDP,125081000,5317000,0,19.7554787965895,125.081,5.317
2024-03-07 06:34:57,2024-03-07 06:34:58,131.173.23.81,v4,UDP,173932000,7657000,0,19.7554787965895,173.932,7.657
2024-03-07 06:34:58,2024-03-07 06:34:59,131.173.23.81,v4,UDP,253052000,12013000,0,19.7554787965895,253.052,12.013
2024-03-07 06:34:59,2024-03-07 06:35:00,131.173.23.81,v4,UDP,206519000,12198000,0,19.7554787965895,206.519,12.198
2024-03-07 06:35:00,2024-03-07 06:35:01,131.173.23.81,v4,UDP,204767000,12036000,0,19.7554787965895,204.767,12.036
2024-03-07 06:36:08,2024-03-07 06:36:09,131.173.23.81,v4,UDP,273195000,11050000,0,34.6089920956262,273.195,11.05
2024-03-07 06:36:09,2024-03-07 06:36:10,131.173.23.81,v4,UDP,303918000,19102000,0,34.6089920956262,303.918,19.102
2024-03-07 06:36:10,2024-03-07 06:36:11,131.173.23.81,v4,UDP,301532000,23226000,0,34.6089920956262,301.532,23.226
2024-03-07 06:36:11,2024-03-07 06:36:12,131.173.23.81,v4,UDP,350692000,27107000,0,34.6089920956262,350.692,27.107
2024-03-07 06:36:12,2024-03-07 06:36:13,131.173.23.81,v4,UDP,347569000,27558000,0,34.6089920956262,347.569,27.558
2024-03-07 06:36:13,2024-03-07 06:36:14,131.173.23.81,v4,UDP,351561000,26608000,0,34.6089920956262,351.561,26.608
2024-03-07 06:36:14,2024-03-07 06:36:15,131.173.23.81,v4,UDP,338025000,27385000,0,34.6089920956262,338.025,27.385
2024-03-07 06:36:15,2024-03-07 06:36:16,131.173.23.81,v4,UDP,333145000,25552000,0,34.6089920956262,333.145,25.552
2024-03-07 06:36:16,2024-03-07 06:36:17,131.173.23.81,v4,UDP,352929000,27920000,0,,352.929,27.92
2024-03-07 06:36:17,2024-03-07 06:36:18,131.173.23.81,v4,UDP,353509000,27107000,0,,353.509,27.107
2024-03-07 06:36:18,2024-03-07 06:36:19,131.173.23.81,v4,UDP,352490000,27396000,0,,352.49,27.396
2024-03-07 06:36:19,2024-03-07 06:36:20,131.173.23.81,v4,UDP,349083000,26701000,0,,349.083,26.701
2024-03-07 06:36:20,2024-03-07 06:36:21,131.173.23.81,v4,UDP,310648000,26585000,0,,310.648,26.585
2024-03-07 06:36:21,2024-03-07 06:36:22,131.173.23.81,v4,UDP,343245000,26713000,0,,343.245,26.713
2024-03-07 06:36:22,2024-03-07 06:36:23,131.173.23.81,v4,UDP,350042000,27118000,0,,350.042,27.118
2024-03-07 06:37:04,2024-03-07 06:37:05,131.173.23.81,v4,UDP,324538000,13586000,0,39.5736371146719,324.538,13.586
2024-03-07 06:37:05,2024-03-07 06:37:06,131.173.23.81,v4,UDP,303884000,16612000,0,39.5736371146719,303.884,16.612
2024-03-07 06:37:06,2024-03-07 06:37:07,131.173.23.81,v4,UDP,352023000,15569000,0,39.5736371146719,352.023,15.569
2024-03-07 06:37:07,2024-03-07 06:37:08,131.173.23.81,v4,UDP,314938000,16275000,0,39.5736371146719,314.938,16.275
2024-03-07 06:37:08,2024-03-07 06:37:09,131.173.23.81,v4,UDP,300894000,16160000,0,39.5736371146719,300.894,16.16
2024-03-07 06:37:09,2024-03-07 06:37:10,131.173.23.81,v4,UDP,328590000,16299000,0,39.5736371146719,328.59,16.299
2024-03-07 06:37:10,2024-03-07 06:37:11,131.173.23.81,v4,UDP,291330000,16472000,0,39.5736371146719,291.33,16.472
2024-03-07 06:37:11,2024-03-07 06:37:12,131.173.23.81,v4,UDP,306246000,24385000,0,39.5736371146719,306.246,24.385
2024-03-07 06:37:12,2024-03-07 06:37:13,131.173.23.81,v4,UDP,158701000,22890000,0,39.5736371146719,158.701,22.89
2024-03-07 06:37:13,2024-03-07 06:37:14,131.173.23.81,v4,UDP,336895000,25994000,0,39.5736371146719,336.895,25.994
2024-03-07 06:37:14,2024-03-07 06:37:15,131.173.23.81,v4,UDP,349016000,28184000,0,39.5736371146719,349.016,28.184
2024-03-07 06:37:15,2024-03-07 06:37:16,131.173.23.81,v4,UDP,262228000,25496000,0,33.8364088260555,262.228,25.496
2024-03-07 06:37:16,2024-03-07 06:37:17,131.173.23.81,v4,UDP,68334000,11179000,0,28.0991805374392,68.334,11.179
2024-03-07 06:37:17,2024-03-07 06:37:18,131.173.23.81,v4,UDP,81123000,11746000,0,28.0991805374392,81.123,11.746
2024-03-07 06:37:18,2024-03-07 06:37:19,131.173.23.81,v4,UDP,71345000,11051000,0,28.0991805374392,71.345,11.051
2024-03-07 06:38:00,2024-03-07 06:38:01,131.173.23.81,v4,UDP,328090000,17409000,0,5.24444781187687,328.09,17.409
2024-03-07 06:38:01,2024-03-07 06:38:02,131.173.23.81,v4,UDP,335405000,22426000,0,5.24444781187687,335.405,22.426
2024-03-07 06:38:02,2024-03-07 06:38:03,131.173.23.81,v4,UDP,333629000,20203000,0,5.24444781187687,333.629,20.203
2024-03-07 06:38:03,2024-03-07 06:38:04,131.173.23.81,v4,UDP,333029000,17283000,0,5.24444781187687,333.029,17.283
2024-03-07 06:38:04,2024-03-07 06:38:05,131.173.23.81,v4,UDP,333933000,21987000,0,5.24444781187687,333.933,21.987
2024-03-07 06:38:05,2024-03-07 06:38:06,131.173.23.81,v4,UDP,325926000,19044000,0,5.24444781187687,325.926,19.044
2024-03-07 06:38:06,2024-03-07 06:38:07,131.173.23.81,v4,UDP,323161000,19102000,0,5.24444781187687,323.161,19.102
2024-03-07 06:38:07,2024-03-07 06:38:08,131.173.23.81,v4,UDP,316275000,20237000,0,5.24444781187687,316.275,20.237
2024-03-07 06:38:08,2024-03-07 06:38:09,131.173.23.81,v4,UDP,328350000,21280000,0,5.24444781187687,328.35,21.28
2024-03-07 06:38:09,2024-03-07 06:38:10,131.173.23.81,v4,UDP,331925000,20469000,0,5.24444781187687,331.925,20.469
2024-03-07 06:38:10,2024-03-07 06:38:11,131.173.23.81,v4,UDP,325753000,22033000,0,5.24444781187687,325.753,22.033
2024-03-07 06:38:11,2024-03-07 06:38:12,131.173.23.81,v4,UDP,202018000,11653000,0,5.24444781187687,202.018,11.653
2024-03-07 06:38:12,2024-03-07 06:38:13,131.173.23.81,v4,UDP,191564000,9105000,0,5.24444781187687,191.564,9.105
2024-03-07 06:38:13,2024-03-07 06:38:14,131.173.23.81,v4,UDP,193673000,13727000,0,5.24444781187687,193.673,13.727
2024-03-07 06:38:14,2024-03-07 06:38:15,131.173.23.81,v4,UDP,188921000,11688000,0,5.24444781187687,188.921,11.688
2024-03-07 06:38:57,2024-03-07 06:38:58,131.173.23.81,v4,UDP,299851000,21104000,0,31.17754612914,299.851,21.104
2024-03-07 06:38:58,2024-03-07 06:38:59,131.173.23.81,v4,UDP,329187000,24512000,0,31.17754612914,329.187,24.512
2024-03-07 06:38:59,2024-03-07 06:39:00,131.173.23.81,v4,UDP,335528000,24465000,0,31.17754612914,335.528,24.465
2024-03-07 06:39:00,2024-03-07 06:39:01,131.173.23.81,v4,UDP,333859000,24929000,0,31.17754612914,333.859,24.929
2024-03-07 06:39:01,2024-03-07 06:39:02,131.173.23.81,v4,UDP,327731000,22958000,0,31.17754612914,327.731,22.958
2024-03-07 06:39:02,2024-03-07 06:39:03,131.173.23.81,v4,UDP,333283000,23899000,0,31.17754612914,333.283,23.899
2024-03-07 06:39:03,2024-03-07 06:39:04,131.173.23.81,v4,UDP,132846000,15419000,0,31.17754612914,132.846,15.419
2024-03-07 06:39:04,2024-03-07 06:39:05,131.173.23.81,v4,UDP,313289000,23295000,0,31.17754612914,313.289,23.295
2024-03-07 06:39:05,2024-03-07 06:39:06,131.173.23.81,v4,UDP,332032000,25288000,0,31.17754612914,332.032,25.288
2024-03-07 06:39:06,2024-03-07 06:39:07,131.173.23.81,v4,UDP,307389000,24662000,0,31.17754612914,307.389,24.662
2024-03-07 06:39:07,2024-03-07 06:39:08,131.173.23.81,v4,UDP,306375000,26330000,0,31.17754612914,306.375,26.33
2024-03-07 06:39:08,2024-03-07 06:39:09,131.173.23.81,v4,UDP,318537000,26399000,0,31.17754612914,318.537,26.399
2024-03-07 06:39:09,2024-03-07 06:39:10,131.173.23.81,v4,UDP,314201000,26922000,0,31.17754612914,314.201,26.922
2024-03-07 06:39:10,2024-03-07 06:39:11,131.173.23.81,v4,UDP,307504000,26574000,0,31.17754612914,307.504,26.574
2024-03-07 06:39:11,2024-03-07 06:39:12,131.173.23.81,v4,UDP,228886000,20897000,0,31.17754612914,228.886,20.897
2024-03-07 06:39:53,2024-03-07 06:39:54,131.173.23.81,v4,UDP,312472000,11930000,0,51.5071203100226,312.472,11.93
2024-03-07 06:39:54,2024-03-07 06:39:55,131.173.23.81,v4,UDP,319986000,13959000,0,51.5071203100226,319.986,13.959
2024-03-07 06:39:55,2024-03-07 06:39:56,131.173.23.81,v4,UDP,286566000,15129000,0,51.5071203100226,286.566,15.129
2024-03-07 06:39:56,2024-03-07 06:39:57,131.173.23.81,v4,UDP,58613000,9673000,0,51.5071203100226,58.613,9.673
2024-03-07 06:39:57,2024-03-07 06:39:58,131.173.23.81,v4,UDP,270709000,6881000,0,51.5071203100226,270.709,6.881
2024-03-07 06:39:58,2024-03-07 06:39:59,131.173.23.81,v4,UDP,236689000,14353000,0,51.5071203100226,236.689,14.353
2024-03-07 06:39:59,2024-03-07 06:40:00,131.173.23.81,v4,UDP,67446000,10912000,0,51.5071203100226,67.446,10.912
2024-03-07 06:40:00,2024-03-07 06:40:01,131.173.23.81,v4,UDP,239971000,6626000,0,51.5071203100226,239.971,6.626
2024-03-07 06:40:01,2024-03-07 06:40:02,131.173.23.81,v4,UDP,242543000,13832000,0,51.5071203100226,242.543,13.832
2024-03-07 06:40:02,2024-03-07 06:40:03,131.173.23.81,v4,UDP,13970000,5315000,0,51.5071203100226,13.97,5.315
2024-03-07 06:40:03,2024-03-07 06:40:04,131.173.23.81,v4,UDP,36814000,4705000,0,51.5071203100226,36.814,4.705
2024-03-07 06:40:04,2024-03-07 06:40:05,131.173.23.81,v4,UDP,27408000,7437000,0,51.5071203100226,27.408,7.437
2024-03-07 06:40:05,2024-03-07 06:40:06,131.173.23.81,v4,UDP,4529000,4506000,0,51.5071203100226,4.529,4.506
2024-03-07 06:40:06,2024-03-07 06:40:07,131.173.23.81,v4,UDP,0,764000,0,51.5071203100226,0,0.764
2024-03-07 06:40:07,2024-03-07 06:40:08,131.173.23.81,v4,UDP,23098000,185000,0,51.5071203100226,23.098,0.185
2024-03-07 06:42:17,2024-03-07 06:42:18,131.173.23.81,v4,UDP,218299000,4632000,0,57.4324778725107,218.299,4.632
2024-03-07 06:42:18,2024-03-07 06:42:19,131.173.23.81,v4,UDP,91010000,10231000,0,57.4324778725107,91.01,10.231
2024-03-07 06:42:19,2024-03-07 06:42:20,131.173.23.81,v4,UDP,228149000,12951000,0,57.4324778725107,228.149,12.951
2024-03-07 06:42:20,2024-03-07 06:42:21,131.173.23.81,v4,UDP,247272000,12325000,0,57.4324778725107,247.272,12.325
2024-03-07 06:42:21,2024-03-07 06:42:22,131.173.23.81,v4,UDP,213140000,12430000,0,57.4324778725107,213.14,12.43
2024-03-07 06:42:22,2024-03-07 06:42:23,131.173.23.81,v4,UDP,225387000,12882000,0,57.4324778725107,225.387,12.882
2024-03-07 06:42:23,2024-03-07 06:42:24,131.173.23.81,v4,UDP,241252000,12974000,0,57.4324778725107,241.252,12.974
2024-03-07 06:42:24,2024-03-07 06:42:25,131.173.23.81,v4,UDP,221038000,14190000,0,57.4324778725107,221.038,14.19
2024-03-07 06:42:25,2024-03-07 06:42:26,131.173.23.81,v4,UDP,238237000,13577000,0,57.4324778725107,238.237,13.577
2024-03-07 06:42:26,2024-03-07 06:42:27,131.173.23.81,v4,UDP,224428000,10171000,0,57.4324778725107,224.428,10.171
2024-03-07 06:42:27,2024-03-07 06:42:28,131.173.23.81,v4,UDP,245716000,14920000,0,57.4324778725107,245.716,14.92
2024-03-07 06:42:28,2024-03-07 06:42:29,131.173.23.81,v4,UDP,201650000,16924000,0,57.4324778725107,201.65,16.924
2024-03-07 06:42:29,2024-03-07 06:42:30,131.173.23.81,v4,UDP,171972000,17978000,0,57.4324778725107,171.972,17.978
2024-03-07 06:42:30,2024-03-07 06:42:31,131.173.23.81,v4,UDP,121262000,13322000,0,57.4324778725107,121.262,13.322
2024-03-07 06:42:31,2024-03-07 06:42:32,131.173.23.81,v4,UDP,19391000,7796000,0,57.4324778725107,19.391,7.796
2024-03-07 06:43:15,2024-03-07 06:43:16,131.173.23.81,v4,UDP,273368000,12255000,0,58.4159361595868,273.368,12.255
2024-03-07 06:43:16,2024-03-07 06:43:17,131.173.23.81,v4,UDP,234285000,14144000,0,,234.285,14.144
2024-03-07 06:43:17,2024-03-07 06:43:18,131.173.23.81,v4,UDP,263771000,15302000,0,,263.771,15.302
2024-03-07 06:43:18,2024-03-07 06:43:19,131.173.23.81,v4,UDP,247621000,13577000,0,,247.621,13.577
2024-03-07 06:43:19,2024-03-07 06:43:20,131.173.23.81,v4,UDP,262979000,12499000,0,,262.979,12.499
2024-03-07 06:43:20,2024-03-07 06:43:21,131.173.23.81,v4,UDP,285453000,12569000,0,,285.453,12.569
2024-03-07 06:43:21,2024-03-07 06:43:22,131.173.23.81,v4,UDP,252234000,12673000,0,,252.234,12.673
2024-03-07 06:43:22,2024-03-07 06:43:23,131.173.23.81,v4,UDP,198510000,12534000,0,,198.51,12.534
2024-03-07 06:43:23,2024-03-07 06:43:24,131.173.23.81,v4,UDP,234500000,13912000,0,,234.5,13.912
2024-03-07 06:43:24,2024-03-07 06:43:25,131.173.23.81,v4,UDP,237208000,15314000,0,,237.208,15.314
2024-03-07 06:43:25,2024-03-07 06:43:26,131.173.23.81,v4,UDP,196106000,14491000,0,,196.106,14.491
2024-03-07 06:43:26,2024-03-07 06:43:27,131.173.23.81,v4,UDP,139979000,6858000,0,,139.979,6.858
2024-03-07 06:43:27,2024-03-07 06:43:28,131.173.23.81,v4,UDP,254338000,637000,0,,254.338,0.637
2024-03-07 06:43:28,2024-03-07 06:43:29,131.173.23.81,v4,UDP,230332000,4240000,0,,230.332,4.24
2024-03-07 06:43:29,2024-03-07 06:43:30,131.173.23.81,v4,UDP,291605000,5977000,0,,291.605,5.977
2024-03-07 06:44:10,2024-03-07 06:44:11,131.173.23.81,v4,UDP,287071000,12370000,0,50.2508532020855,287.071,12.37
2024-03-07 06:44:11,2024-03-07 06:44:12,131.173.23.81,v4,UDP,203089000,8851000,0,50.2508532020855,203.089,8.851
2024-03-07 06:44:12,2024-03-07 06:44:13,131.173.23.81,v4,UDP,254931000,13229000,0,50.2508532020855,254.931,13.229
2024-03-07 06:44:13,2024-03-07 06:44:14,131.173.23.81,v4,UDP,166604000,13275000,0,50.2508532020855,166.604,13.275
2024-03-07 06:44:14,2024-03-07 06:44:15,131.173.23.81,v4,UDP,153592000,10194000,0,50.2508532020855,153.592,10.194
2024-03-07 06:44:15,2024-03-07 06:44:16,131.173.23.81,v4,UDP,265528000,12962000,0,36.8386725156171,265.528,12.962
2024-03-07 06:44:16,2024-03-07 06:44:17,131.173.23.81,v4,UDP,273197000,13831000,0,23.4264918291487,273.197,13.831
2024-03-07 06:44:17,2024-03-07 06:44:18,131.173.23.81,v4,UDP,303790000,14677000,0,23.4264918291487,303.79,14.677
2024-03-07 06:44:18,2024-03-07 06:44:19,131.173.23.81,v4,UDP,284666000,12592000,0,23.4264918291487,284.666,12.592
2024-03-07 06:44:19,2024-03-07 06:44:20,131.173.23.81,v4,UDP,265991000,12939000,0,23.4264918291487,265.991,12.939
2024-03-07 06:44:20,2024-03-07 06:44:21,131.173.23.81,v4,UDP,280840000,13774000,0,23.4264918291487,280.84,13.774
2024-03-07 06:44:21,2024-03-07 06:44:22,131.173.23.81,v4,UDP,245178000,13553000,0,23.4264918291487,245.178,13.553
2024-03-07 06:44:22,2024-03-07 06:44:23,131.173.23.81,v4,UDP,260836000,12708000,0,23.4264918291487,260.836,12.708
2024-03-07 06:44:23,2024-03-07 06:44:24,131.173.23.81,v4,UDP,207215000,12001000,0,23.4264918291487,207.215,12.001
2024-03-07 06:44:24,2024-03-07 06:44:25,131.173.23.81,v4,UDP,225781000,14085000,0,23.4264918291487,225.781,14.085
2024-03-07 06:45:05,2024-03-07 06:45:06,131.173.23.81,v4,UDP,230126000,11025000,0,0,230.126,11.025
2024-03-07 06:45:06,2024-03-07 06:45:07,131.173.23.81,v4,UDP,243712000,12594000,0,0,243.712,12.594
2024-03-07 06:45:07,2024-03-07 06:45:08,131.173.23.81,v4,UDP,244887000,12708000,0,0,244.887,12.708
2024-03-07 06:45:08,2024-03-07 06:45:09,131.173.23.81,v4,UDP,233200000,12325000,0,0,233.2,12.325
2024-03-07 06:45:09,2024-03-07 06:45:10,131.173.23.81,v4,UDP,254785000,12476000,0,0,254.785,12.476
2024-03-07 06:45:10,2024-03-07 06:45:11,131.173.23.81,v4,UDP,153315000,12510000,0,0,153.315,12.51
2024-03-07 06:45:11,2024-03-07 06:45:12,131.173.23.81,v4,UDP,155063000,8017000,0,0,155.063,8.017
2024-03-07 06:45:12,2024-03-07 06:45:13,131.173.23.81,v4,UDP,156475000,9708000,0,0,156.475,9.708
2024-03-07 06:45:13,2024-03-07 06:45:14,131.173.23.81,v4,UDP,175940000,10077000,0,0,175.94,10.077
2024-03-07 06:45:14,2024-03-07 06:45:15,131.173.23.81,v4,UDP,161792000,9244000,0,0,161.792,9.244
2024-03-07 06:45:15,2024-03-07 06:45:16,131.173.23.81,v4,UDP,179530000,8364000,0,0,179.53,8.364
2024-03-07 06:45:16,2024-03-07 06:45:17,131.173.23.81,v4,UDP,172555000,8955000,0,0,172.555,8.955
2024-03-07 06:45:17,2024-03-07 06:45:18,131.173.23.81,v4,UDP,147855000,9209000,0,0,147.855,9.209
2024-03-07 06:45:18,2024-03-07 06:45:19,131.173.23.81,v4,UDP,170287000,9719000,0,0,170.287,9.719
2024-03-07 06:45:19,2024-03-07 06:45:20,131.173.23.81,v4,UDP,196655000,9615000,0,0,196.655,9.615
2024-03-07 06:46:01,2024-03-07 06:46:02,131.173.23.81,v4,UDP,222259000,11189000,0,0,222.259,11.189
2024-03-07 06:46:02,2024-03-07 06:46:03,131.173.23.81,v4,UDP,213458000,12105000,0,0,213.458,12.105
2024-03-07 06:46:03,2024-03-07 06:46:04,131.173.23.81,v4,UDP,213171000,12406000,0,0,213.171,12.406
2024-03-07 06:46:04,2024-03-07 06:46:05,131.173.23.81,v4,UDP,227820000,12348000,0,0,227.82,12.348
2024-03-07 06:46:05,2024-03-07 06:46:06,131.173.23.81,v4,UDP,231437000,12326000,0,0,231.437,12.326
2024-03-07 06:46:06,2024-03-07 06:46:07,131.173.23.81,v4,UDP,199013000,13090000,0,0,199.013,13.09
2024-03-07 06:46:07,2024-03-07 06:46:08,131.173.23.81,v4,UDP,236280000,12280000,0,0,236.28,12.28
2024-03-07 06:46:08,2024-03-07 06:46:09,131.173.23.81,v4,UDP,242637000,12394000,0,0,242.637,12.394
2024-03-07 06:46:09,2024-03-07 06:46:10,131.173.23.81,v4,UDP,242091000,12372000,0,0,242.091,12.372
2024-03-07 06:46:10,2024-03-07 06:46:11,131.173.23.81,v4,UDP,226560000,12025000,0,0,226.56,12.025
2024-03-07 06:46:11,2024-03-07 06:46:12,131.173.23.81,v4,UDP,184557000,6996000,0,0,184.557,6.996
2024-03-07 06:46:12,2024-03-07 06:46:13,131.173.23.81,v4,UDP,214501000,9568000,0,0,214.501,9.568
2024-03-07 06:46:13,2024-03-07 06:46:14,131.173.23.81,v4,UDP,240039000,10078000,0,0,240.039,10.078
2024-03-07 06:46:14,2024-03-07 06:46:15,131.173.23.81,v4,UDP,233845000,11700000,0,0,233.845,11.7
2024-03-07 06:46:15,2024-03-07 06:46:16,131.173.23.81,v4,UDP,224186000,13889000,0,0,224.186,13.889
2024-03-07 06:46:57,2024-03-07 06:46:58,131.173.23.81,v4,UDP,259940000,9834000,0,7.30470020908635,259.94,9.834
2024-03-07 06:46:58,2024-03-07 06:46:59,131.173.23.81,v4,UDP,277540000,14526000,0,7.30470020908635,277.54,14.526
2024-03-07 06:46:59,2024-03-07 06:47:00,131.173.23.81,v4,UDP,261362000,13032000,0,7.30470020908635,261.362,13.032
2024-03-07 06:47:00,2024-03-07 06:47:01,131.173.23.81,v4,UDP,234491000,11120000,0,7.30470020908635,234.491,11.12
